id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1460627380842729473,Isaa_Silvaa_002,RT @CamiliV72679845: Todo dia tenho pesadelos com os 3 tom Holland😫 #NoWayHome https://t.co/tQ5tJxJN0i,Tue Nov 16 15:14:39 +0000 2021,16/11/2021 15:14:39,,,,,1357343452996853766,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1432291119677812738/AxfGRiPF_normal.jpg,20,69,"Minas Gerais, Brasil",http://twitter.com/Isaa_Silvaa_002/statuses/1460627380842729473,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[68,78]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CamiliV72679845"",""name"":""PotatosauroREXx"",""id"":929340790261854200,""id_str"":""929340790261854209"",""indices"":[3,19]}],""urls"":[],""media"":[{""id"":1458077413418709000,""id_str"":""1458077413418708998"",""indices"":[79,102],""media_url"":""http://pbs.twimg.com/media/FDwhrqnXsAYWPYU.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FDwhrqnXsAYWPYU.jpg"",""url"":""https://t.co/tQ5tJxJN0i"",""display_url"":""pic.twitter.com/tQ5tJxJN0i"",""expanded_url"":""https://twitter.com/CamiliV72679845/status/1458077416962859008/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":1080,""h"":709,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1080,""h"":709,""resize"":""fit""},""small"":{""w"":680,""h"":446,""resize"":""fit""}},""source_status_id"":1458077416962859000,""source_status_id_str"":""1458077416962859008"",""source_user_id"":929340790261854200,""source_user_id_str"":""929340790261854209""}]}"
1460627376254205957,lez_lepiej,Chyba wiem kto stoi za przeciekami i tym całym cyrkiem z #NoWayHome https://t.co/NLN4x0pMr1,Tue Nov 16 15:14:38 +0000 2021,16/11/2021 15:14:38,,,,,1298885518311260165,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1446088656373039106/ITrukMZj_normal.jpg,369,116,,http://twitter.com/lez_lepiej/statuses/1460627376254205957,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[57,67]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1460627372462456800,""id_str"":""1460627372462456838"",""indices"":[68,91],""media_url"":""http://pbs.twimg.com/media/FEUw20TWQAYEW0L.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FEUw20TWQAYEW0L.jpg"",""url"":""https://t.co/NLN4x0pMr1"",""display_url"":""pic.twitter.com/NLN4x0pMr1"",""expanded_url"":""https://twitter.com/lez_lepiej/status/1460627376254205957/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":642,""h"":580,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":642,""h"":580,""resize"":""fit""},""large"":{""w"":642,""h"":580,""resize"":""fit""}}}]}"
1460627364015128576,thejere07,"RT @juandavidrrz: yo con la esperanza de ver a Andrew garfield, Tobey maguire y tom holland en Spiderman no way home:

#Spiderman #SpiderManNoWayHome #SpiderManNoWayHomeTrailer #NoWayHome https://t.co/KzVoIscsEd",Tue Nov 16 15:14:35 +0000 2021,16/11/2021 15:14:35,,,,,119426127,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/897954477008977920/-Ow43wDA_normal.jpg,154,121,,http://twitter.com/thejere07/statuses/1460627364015128576,"{""hashtags"":[{""text"":""Spiderman"",""indices"":[119,129]}],""symbols"":[],""user_mentions"":[{""screen_name"":""juandavidrrz"",""name"":""Juan David Rojas"",""id"":518562857,""id_str"":""518562857"",""indices"":[3,16]}],""urls"":[]}"
1460627363201486862,KlNG_Rayquan,"RT @spidershollnd: I deserve a date from Tobey Maguire, Andrew Garfield and Tom Holland like this in spiderman: no way home #SpiderManNoWayHome
#NoWayHome https://t.co/kMgUNeYi2y",Tue Nov 16 15:14:35 +0000 2021,16/11/2021 15:14:35,,,,,759634163427340288,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1412648229804589056/KvtXAqsx_normal.jpg,769,893,"Charlotte, NC",http://twitter.com/KlNG_Rayquan/statuses/1460627363201486862,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""spidershollnd"",""name"":""Alex has no way home"",""id"":1346155865536131000,""id_str"":""1346155865536131080"",""indices"":[3,17]}],""urls"":[]}"
1460627362509328390,Alexand12477863,"RT @LynksMultiverse: His return was foretold 👀 
#mcu #NoWayHome #daredevil https://t.co/ZIZDqdoGse",Tue Nov 16 15:14:35 +0000 2021,16/11/2021 15:14:35,,,,,851508325262909440,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1455442092570787840/scENNiW1_normal.jpg,248,1288,,http://twitter.com/Alexand12477863/statuses/1460627362509328390,"{""hashtags"":[{""text"":""mcu"",""indices"":[48,52]},{""text"":""NoWayHome"",""indices"":[53,63]},{""text"":""daredevil"",""indices"":[64,74]}],""symbols"":[],""user_mentions"":[{""screen_name"":""LynksMultiverse"",""name"":""Lynk Geeks Out 👾"",""id"":1291073764172664800,""id_str"":""1291073764172664835"",""indices"":[3,19]}],""urls"":[],""media"":[{""id"":1458103933512167400,""id_str"":""1458103933512167428"",""indices"":[75,98],""media_url"":""http://pbs.twimg.com/media/FDw5zVqXsAQcSOW.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FDw5zVqXsAQcSOW.jpg"",""url"":""https://t.co/ZIZDqdoGse"",""display_url"":""pic.twitter.com/ZIZDqdoGse"",""expanded_url"":""https://twitter.com/LynksMultiverse/status/1458103937542856708/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":768,""h"":1024,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":768,""h"":1024,""resize"":""fit""},""small"":{""w"":510,""h"":680,""resize"":""fit""}},""source_status_id"":1458103937542856700,""source_status_id_str"":""1458103937542856708"",""source_user_id"":1291073764172664800,""source_user_id_str"":""1291073764172664835""}]}"
1460627361377009674,mcurobin,#NoWayHome  ITS TUESDAY BITCHES,Tue Nov 16 15:14:34 +0000 2021,16/11/2021 15:14:34,,,,,1220347484951793664,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1457703846504026113/_UE8VL-G_normal.jpg,120,191,she they  ;   cbyf,http://twitter.com/mcurobin/statuses/1460627361377009674,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[0,10]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1460627357694365700,alfree_barrera,"RT @_MrAmadeus: Hoy es un día de gala!
#SpiderMan
#NoWayHome #SpiderManNoWayHome https://t.co/IlDGhpsInm",Tue Nov 16 15:14:33 +0000 2021,16/11/2021 15:14:33,,,,,1117964502081916928,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1204076695109722114/zcWEzyg1_normal.jpg,97,125,Las Rosas - Santa Fe ,http://twitter.com/alfree_barrera/statuses/1460627357694365700,"{""hashtags"":[{""text"":""SpiderMan"",""indices"":[39,49]},{""text"":""NoWayHome"",""indices"":[50,60]},{""text"":""SpiderManNoWayHome"",""indices"":[61,80]}],""symbols"":[],""user_mentions"":[{""screen_name"":""_MrAmadeus"",""name"":""Amadeus 🎄🎁"",""id"":831664087905886200,""id_str"":""831664087905886209"",""indices"":[3,14]}],""urls"":[],""media"":[{""id"":1460595359751852000,""id_str"":""1460595359751852041"",""indices"":[81,104],""media_url"":""http://pbs.twimg.com/media/FEUTvbqX0AkoIZo.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FEUTvbqX0AkoIZo.jpg"",""url"":""https://t.co/IlDGhpsInm"",""display_url"":""pic.twitter.com/IlDGhpsInm"",""expanded_url"":""https://twitter.com/_MrAmadeus/status/1460595361584713731/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1080,""h"":1177,""resize"":""fit""},""large"":{""w"":1080,""h"":1177,""resize"":""fit""},""small"":{""w"":624,""h"":680,""resize"":""fit""}},""source_status_id"":1460595361584713700,""source_status_id_str"":""1460595361584713731"",""source_user_id"":831664087905886200,""source_user_id_str"":""831664087905886209""}]}"
1460627354250661889,ayee_alec,5:30 PST…. I CANNOT WAIT FOR THE #SpiderMan  TRAILER!! Do you think they show Toby and Andrew? #NoWayHome,Tue Nov 16 15:14:33 +0000 2021,16/11/2021 15:14:33,,,,,411975037,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1419812083596627972/_uIzDA8p_normal.jpg,691,207,,http://twitter.com/ayee_alec/statuses/1460627354250661889,"{""hashtags"":[{""text"":""SpiderMan"",""indices"":[33,43]},{""text"":""NoWayHome"",""indices"":[95,105]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1460627350270447617,sfalzano1212,Vibes are tremendous today #SpiderMan #NoWayHome,Tue Nov 16 15:14:32 +0000 2021,16/11/2021 15:14:32,,,,,887792527,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1457679299817918464/IO7A_S7E_normal.jpg,181,882,,http://twitter.com/sfalzano1212/statuses/1460627350270447617,"{""hashtags"":[{""text"":""SpiderMan"",""indices"":[27,37]},{""text"":""NoWayHome"",""indices"":[38,48]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1460627323196260355,caiopazianott0,hoje tem trailer de #NoWayHome e jogo da seleção 😎✌mó paz,Tue Nov 16 15:14:25 +0000 2021,16/11/2021 15:14:25,,,,,1279155520318984192,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1460398345793507334/JUADK6mQ_normal.jpg,38,428,,http://twitter.com/caiopazianott0/statuses/1460627323196260355,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[20,30]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1460627320981446661,lizzieflobelova,OMFG! IMAGINE IF THIS REALLY HAPPENS IN THE TRAILER #SpiderMan #NoWayHome https://t.co/eB0UBrwySh,Tue Nov 16 15:14:25 +0000 2021,16/11/2021 15:14:25,,,,,1354977954871209985,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1459881105432408066/PBLr21lS_normal.jpg,1266,1386,Planet C-53,http://twitter.com/lizzieflobelova/statuses/1460627320981446661,"{""hashtags"":[{""text"":""SpiderMan"",""indices"":[52,62]},{""text"":""NoWayHome"",""indices"":[63,73]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1460627310126657500,""id_str"":""1460627310126657539"",""indices"":[74,97],""media_url"":""http://pbs.twimg.com/tweet_video_thumb/FEUwzMFVcAMd4-n.jpg"",""media_url_https"":""https://pbs.twimg.com/tweet_video_thumb/FEUwzMFVcAMd4-n.jpg"",""url"":""https://t.co/eB0UBrwySh"",""display_url"":""pic.twitter.com/eB0UBrwySh"",""expanded_url"":""https://twitter.com/lizzieflobelova/status/1460627320981446661/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":498,""h"":272,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":498,""h"":272,""resize"":""fit""},""small"":{""w"":498,""h"":272,""resize"":""fit""}}}]}"
1460627315453530120,AndreaRz096,"Es hoy, es hoy. ❤️🕷

#SpiderMan #SpiderverseConfirmado #SpiderManNoWayHomeTrailer #NoWayHome https://t.co/pL0k4dz30r",Tue Nov 16 15:14:23 +0000 2021,16/11/2021 15:14:23,,,,,1297342726325678087,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1449610045377982466/0rExoPnj_normal.jpg,63,72,"Morelia, Michoacán de Ocampo",http://twitter.com/AndreaRz096/statuses/1460627315453530120,"{""hashtags"":[{""text"":""SpiderMan"",""indices"":[21,31]},{""text"":""SpiderverseConfirmado"",""indices"":[32,54]},{""text"":""SpiderManNoWayHomeTrailer"",""indices"":[55,81]},{""text"":""NoWayHome"",""indices"":[82,92]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1460627292229677000,""id_str"":""1460627292229677062"",""indices"":[93,116],""media_url"":""http://pbs.twimg.com/media/FEUwyJaXMAYY1h5.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FEUwyJaXMAYY1h5.jpg"",""url"":""https://t.co/pL0k4dz30r"",""display_url"":""pic.twitter.com/pL0k4dz30r"",""expanded_url"":""https://twitter.com/AndreaRz096/status/1460627315453530120/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1102,""h"":1200,""resize"":""fit""},""large"":{""w"":1175,""h"":1280,""resize"":""fit""},""small"":{""w"":624,""h"":680,""resize"":""fit""}}}]}"
1460627311452119048,Chrisdanger35,RT @TheJediWatchman: Spider-man; leaks all the way home #NoWayHome https://t.co/WnT2sHWoCD,Tue Nov 16 15:14:22 +0000 2021,16/11/2021 15:14:22,,,,,1181768411485020161,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1327831061733240833/2OtkhTeY_normal.jpg,23,496,,http://twitter.com/Chrisdanger35/statuses/1460627311452119048,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[56,66]}],""symbols"":[],""user_mentions"":[{""screen_name"":""TheJediWatchman"",""name"":""| Niall of House Atreides | Spidera |"",""id"":1252279285894783000,""id_str"":""1252279285894782976"",""indices"":[3,19]}],""urls"":[],""media"":[{""id"":1454546007824478200,""id_str"":""1454546007824478221"",""indices"":[67,90],""media_url"":""http://pbs.twimg.com/media/FC-V4znXMA0ye2Q.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FC-V4znXMA0ye2Q.jpg"",""url"":""https://t.co/WnT2sHWoCD"",""display_url"":""pic.twitter.com/WnT2sHWoCD"",""expanded_url"":""https://twitter.com/TheJediWatchman/status/1454546011792228352/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1280,""h"":720,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""}},""source_status_id"":1454546011792228400,""source_status_id_str"":""1454546011792228352"",""source_user_id"":1252279285894783000,""source_user_id_str"":""1252279285894782976""}]}"
1460627304854478849,Chrisdanger35,RT @portwellsbabes: tom reaching up to grab zendaya’s arm just sent me they’re so cute #nowayhome https://t.co/DnGBMXilfi,Tue Nov 16 15:14:21 +0000 2021,16/11/2021 15:14:21,,,,,1181768411485020161,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1327831061733240833/2OtkhTeY_normal.jpg,23,496,,http://twitter.com/Chrisdanger35/statuses/1460627304854478849,"{""hashtags"":[{""text"":""nowayhome"",""indices"":[87,97]}],""symbols"":[],""user_mentions"":[{""screen_name"":""portwellsbabes"",""name"":""kate kat | unus annus day | s♡"",""id"":1414008866648563700,""id_str"":""1414008866648563720"",""indices"":[3,18]}],""urls"":[],""media"":[{""id"":1460426667193774000,""id_str"":""1460426667193774083"",""indices"":[98,121],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1460426667193774083/pu/img/D2Nen0kcIONHrOpF.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1460426667193774083/pu/img/D2Nen0kcIONHrOpF.jpg"",""url"":""https://t.co/DnGBMXilfi"",""display_url"":""pic.twitter.com/DnGBMXilfi"",""expanded_url"":""https://twitter.com/portwellsbabes/status/1460426704221085704/video/1"",""type"":""photo"",""sizes"":{""large"":{""w"":1280,""h"":648,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":608,""resize"":""fit""},""small"":{""w"":680,""h"":344,""resize"":""fit""}},""source_status_id"":1460426704221085700,""source_status_id_str"":""1460426704221085704"",""source_user_id"":1414008866648563700,""source_user_id_str"":""1414008866648563720""}]}"
1460627288576475136,KumaSpectacular,"Hoy, 9pm, stream jugando al Spiderman 2: Enter Electro hasta que este el trailer de #NoWayHome",Tue Nov 16 15:14:17 +0000 2021,16/11/2021 15:14:17,,,,,1211413032972144641,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1440888545867182081/HYgs1pTO_normal.jpg,18,468,"Buenos Aires, Argentina",http://twitter.com/KumaSpectacular/statuses/1460627288576475136,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[84,94]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1460627283480395776,DallasFranco5,RT @MNMarvelMania: I would say this pretty much sums up the whole situation perfectly #spiderman #TobeyMaguire #NoWayHome https://t.co/2DeaodPITV,Tue Nov 16 15:14:16 +0000 2021,16/11/2021 15:14:16,,,,,308307993,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1425197165362794499/4EaaWzm3_normal.jpg,891,755,lakin ks,http://twitter.com/DallasFranco5/statuses/1460627283480395776,"{""hashtags"":[{""text"":""spiderman"",""indices"":[86,96]},{""text"":""TobeyMaguire"",""indices"":[97,110]},{""text"":""NoWayHome"",""indices"":[111,121]}],""symbols"":[],""user_mentions"":[{""screen_name"":""MNMarvelMania"",""name"":""M+N Marvel Mania"",""id"":1418773225392255000,""id_str"":""1418773225392254978"",""indices"":[3,17]}],""urls"":[]}"
1460627281404125184,SiLizAn,"RT @UniversoAlex: Jajaja, lo mejor que he visto en mi vida (bueno, exagero, pero me flipa)

#SpiderManNoWayHomeTrailer 
#SPIDERMANNOWAYHOME 
#Spiderverse
#SpiderverseConfirmado 
#SpiderMan   
#NoWayHome https://t.co/vAddSEuhr6",Tue Nov 16 15:14:15 +0000 2021,16/11/2021 15:14:15,,,,,24910181,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1092118762919215112/e2ft9hUq_normal.jpg,511,395,Buenos Aires - Argentina,http://twitter.com/SiLizAn/statuses/1460627281404125184,"{""hashtags"":[{""text"":""SpiderManNoWayHomeTrailer"",""indices"":[92,118]},{""text"":""SPIDERMANNOWAYHOME"",""indices"":[120,139]}],""symbols"":[],""user_mentions"":[{""screen_name"":""UniversoAlex"",""name"":""Universo Alex SpiderManNoWayHome 🕷"",""id"":141155085,""id_str"":""141155085"",""indices"":[3,16]}],""urls"":[]}"
1460627278724050948,ebaezzz,"RT @farfromrey: TODAYS THE DAY #NoWayHome 
 https://t.co/v7nO1uvjLE",Tue Nov 16 15:14:15 +0000 2021,16/11/2021 15:14:15,,,,,2834207682,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1266499667661148162/i-nkYfqK_normal.jpg,89,234,Avengers Facility,http://twitter.com/ebaezzz/statuses/1460627278724050948,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[31,41]}],""symbols"":[],""user_mentions"":[{""screen_name"":""farfromrey"",""name"":""eli 🥷🏽"",""id"":1300340410997510100,""id_str"":""1300340410997510144"",""indices"":[3,14]}],""urls"":[],""media"":[{""id"":1427798343598678000,""id_str"":""1427798343598678018"",""indices"":[44,67],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1427798343598678018/pu/img/EJxmkc-FuX0H-6ZU.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1427798343598678018/pu/img/EJxmkc-FuX0H-6ZU.jpg"",""url"":""https://t.co/v7nO1uvjLE"",""display_url"":""pic.twitter.com/v7nO1uvjLE"",""expanded_url"":""https://twitter.com/94_OneR/status/1427798801071452171/video/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":640,""h"":1138,""resize"":""fit""},""large"":{""w"":640,""h"":1138,""resize"":""fit""},""small"":{""w"":382,""h"":680,""resize"":""fit""}},""source_status_id"":1427798801071452200,""source_status_id_str"":""1427798801071452171"",""source_user_id"":1307693608435355600,""source_user_id_str"":""1307693608435355655""}]}"
1460627275842424832,SomeRebelScum,"#SpiderManNoWayHome

#SpiderMan 
#PeterParker 
#GreenGoblin 
#Electro 
#DocOck
#NoWayHome 

If the trailer doesn't drop today then I'm never going to pay for this film, I will torrent it, I will steal it, and I will feel no guilt",Tue Nov 16 15:14:14 +0000 2021,16/11/2021 15:14:14,,,,,1416027484265455622,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1440067577401597955/o0ZAvXSn_normal.jpg,83,130,Undisclosed Rebel Base,http://twitter.com/SomeRebelScum/statuses/1460627275842424832,"{""hashtags"":[{""text"":""SpiderManNoWayHome"",""indices"":[0,19]},{""text"":""SpiderMan"",""indices"":[21,31]},{""text"":""PeterParker"",""indices"":[33,45]},{""text"":""GreenGoblin"",""indices"":[47,59]},{""text"":""Electro"",""indices"":[61,69]},{""text"":""DocOck"",""indices"":[71,78]},{""text"":""NoWayHome"",""indices"":[79,89]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1460627257848905738,Tyrome221,"RT @getFANDOM: #SpiderManNoWayHome hashtag emojis are prepared for today's trailer 

#SpiderMan 
#PeterParker 
#GreenGoblin 
#Electro 
#DocOck
#NoWayHome https://t.co/EGFfAcUKCS",Tue Nov 16 15:14:10 +0000 2021,16/11/2021 15:14:10,,,,,1004297888866947072,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1442133019540824070/Wg_l8Hsm_normal.jpg,140,232,"New Jersey, USA",http://twitter.com/Tyrome221/statuses/1460627257848905738,"{""hashtags"":[{""text"":""SpiderManNoWayHome"",""indices"":[15,34]},{""text"":""SpiderMan"",""indices"":[85,95]},{""text"":""PeterParker"",""indices"":[97,109]},{""text"":""GreenGoblin"",""indices"":[111,123]},{""text"":""Electro"",""indices"":[125,133]}],""symbols"":[],""user_mentions"":[{""screen_name"":""getFANDOM"",""name"":""Fandom"",""id"":1332121,""id_str"":""1332121"",""indices"":[3,13]}],""urls"":[]}"
1460627256544571394,MrPaolo1,"RT @ReillyBJohnson: Heard from sources that @SonyPictures has selected the #SpiderManNoWayHome trailer version that does NOT show Tobey Maguire or Andrew Garfield. The trailer apparently won't show much.

We'll have to wait &amp; see, but it looks like fans should lower expectations. #NoWayHome",Tue Nov 16 15:14:09 +0000 2021,16/11/2021 15:14:09,,,,,552846261,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1411996762768908289/tuEdly-D_normal.jpg,277,476,Cadiz,http://twitter.com/MrPaolo1/statuses/1460627256544571394,"{""hashtags"":[{""text"":""SpiderManNoWayHome"",""indices"":[75,94]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ReillyBJohnson"",""name"":""Reilly Johnson | Disabled Entrepreneur"",""id"":1463063815,""id_str"":""1463063815"",""indices"":[3,18]},{""screen_name"":""SonyPictures"",""name"":""Sony Pictures"",""id"":14497313,""id_str"":""14497313"",""indices"":[44,57]}],""urls"":[]}"
1460627245442207751,brendanmurdie,RT @dbsupes: New #spiderman #NoWayHome leaked image 😱. This movie will be goated https://t.co/SYmKxyUeJI,Tue Nov 16 15:14:07 +0000 2021,16/11/2021 15:14:07,,,,,1217884316585353217,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1246244572193267712/6eEzil2q_normal.jpg,77,114,"New York, NY",http://twitter.com/brendanmurdie/statuses/1460627245442207751,"{""hashtags"":[{""text"":""spiderman"",""indices"":[17,27]},{""text"":""NoWayHome"",""indices"":[28,38]}],""symbols"":[],""user_mentions"":[{""screen_name"":""dbsupes"",""name"":""db_super_z"",""id"":1092905242109399000,""id_str"":""1092905242109399041"",""indices"":[3,11]}],""urls"":[],""media"":[{""id"":1460475599995158500,""id_str"":""1460475599995158528"",""indices"":[81,104],""media_url"":""http://pbs.twimg.com/media/FESm0fzWQAAMehS.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FESm0fzWQAAMehS.jpg"",""url"":""https://t.co/SYmKxyUeJI"",""display_url"":""pic.twitter.com/SYmKxyUeJI"",""expanded_url"":""https://twitter.com/dbsupes/status/1460475602650255362/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":960,""h"":872,""resize"":""fit""},""small"":{""w"":680,""h"":618,""resize"":""fit""},""large"":{""w"":960,""h"":872,""resize"":""fit""}},""source_status_id"":1460475602650255400,""source_status_id_str"":""1460475602650255362"",""source_user_id"":1092905242109399000,""source_user_id_str"":""1092905242109399041""}]}"
1460627244259299331,ronan_quijencio,"#SpiderMan 
#PeterParker 
#DocOck 
#Electro 
#GreenGoblin 
#Multiverse 
#Spidey 
#NoWayHome",Tue Nov 16 15:14:06 +0000 2021,16/11/2021 15:14:06,,,,,2273032806,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1360046735196712963/Fo6EZY0Q_normal.jpg,458,3959,Titan 🪐,http://twitter.com/ronan_quijencio/statuses/1460627244259299331,"{""hashtags"":[{""text"":""SpiderMan"",""indices"":[0,10]},{""text"":""PeterParker"",""indices"":[12,24]},{""text"":""DocOck"",""indices"":[26,33]},{""text"":""Electro"",""indices"":[35,43]},{""text"":""GreenGoblin"",""indices"":[45,57]},{""text"":""Multiverse"",""indices"":[59,70]},{""text"":""Spidey"",""indices"":[72,79]},{""text"":""NoWayHome"",""indices"":[81,91]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1460627242841690121,Jrad2k9,Lol today has barley started and Twitter going crazy with these #NoWayHome tweets,Tue Nov 16 15:14:06 +0000 2021,16/11/2021 15:14:06,,,,,297147604,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/844078182013829120/DtrxnBbE_normal.jpg,111,201,,http://twitter.com/Jrad2k9/statuses/1460627242841690121,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[64,74]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
